Transaction_ID,Date,Store_ID,Product_ID,Quantity_Sold,Current_Stock,Warehouse_Stock,Restock_Quantity,Lead_Time_Days,Damaged_Units,Promotion,Customer_Demand,Expiry_Date,Stockout,Revenue,Profit
TXN03536,2025-03-17,STR002,PRD039,18,217,435,0,8,0,No,High,2025-09-03,No,56476.26,18791.28
TXN03537,2025-05-23,STR004,PRD059,16,141,495,0,4,1,No,Medium,2026-01-18,No,105586.72,30932.48
TXN03538,2025-01-13,STR002,PRD029,24,178,496,0,5,1,No,Low,2025-02-19,No,45878.88,14880.0
TXN03539,2025-03-21,STR003,PRD009,14,66,483,0,4,0,No,Medium,2025-12-02,No,79788.66,22565.76
TXN03540,2025-03-29,STR003,PRD028,32,196,79,0,4,0,No,Medium,2025-10-08,No,168629.12,37950.08
TXN03541,2025-02-26,STR004,PRD030,24,176,568,0,8,1,Yes,Medium,2025-06-02,No,107970.24,19789.44
TXN03542,2025-03-04,STR003,PRD047,16,203,851,0,8,1,No,Medium,2025-10-27,No,88141.92,17878.88
TXN03543,2025-04-08,STR004,PRD057,18,182,183,0,4,1,Yes,Medium,2025-10-27,No,61226.82,15617.88
TXN03544,2025-06-29,STR003,PRD024,14,60,105,0,6,1,Yes,Medium,2026-06-17,No,26640.6,6332.06
TXN03545,2025-03-27,STR004,PRD056,15,139,672,0,9,2,No,Low,2025-05-23,No,50215.35,8159.55
TXN03546,2025-01-03,STR001,PRD010,16,161,741,0,9,0,No,Low,2025-05-08,No,31486.88,5790.88
TXN03547,2025-01-31,STR002,PRD010,15,29,351,58,9,0,Yes,Medium,2025-10-07,No,29518.95,5428.95
TXN03548,2025-05-03,STR001,PRD019,23,154,722,0,4,0,No,Medium,2025-12-24,No,38007.96,5943.2
TXN03549,2025-02-04,STR002,PRD049,15,180,373,0,4,0,Yes,Medium,2025-03-20,No,77993.4,19736.4
TXN03550,2025-01-27,STR001,PRD045,13,7,337,65,6,0,Yes,Low,2025-09-04,No,71319.69,13905.06
TXN03551,2025-05-09,STR002,PRD035,12,196,307,0,5,3,No,Low,2025-06-11,No,23940.84,7971.12
TXN03552,2025-05-18,STR002,PRD043,17,0,535,47,5,0,No,Medium,2026-02-25,Yes,66958.41,10645.57
TXN03553,2025-05-24,STR001,PRD011,11,21,945,70,8,1,Yes,Low,2026-04-14,No,24479.18,3777.29
TXN03554,2025-06-02,STR004,PRD014,12,213,416,0,6,1,No,Low,2025-11-18,No,15670.92,5030.76
TXN03555,2025-04-25,STR004,PRD041,18,16,861,124,6,0,No,Low,2026-04-16,No,8934.12,2562.84
TXN03556,2025-04-19,STR003,PRD025,23,14,991,48,4,0,Yes,Low,2025-08-31,No,156453.82,42586.34
TXN03557,2025-05-16,STR002,PRD005,27,31,803,0,4,1,No,Medium,2025-10-09,No,47562.12,11716.92
TXN03558,2025-04-21,STR001,PRD003,37,141,652,0,4,1,No,High,2025-06-14,No,188307.43,59529.3
TXN03559,2025-04-29,STR003,PRD014,14,127,408,0,6,0,Yes,Medium,2025-10-11,No,18282.74,5869.22
TXN03560,2025-05-12,STR002,PRD016,13,31,180,99,4,1,Yes,High,2026-03-23,No,74042.54,16041.48
TXN03561,2025-06-27,STR001,PRD024,10,182,288,0,6,0,No,Medium,2026-01-28,No,19029.0,4522.9
TXN03562,2025-03-10,STR001,PRD001,24,0,489,193,3,0,No,Medium,2026-03-09,Yes,91920.96,12593.52
TXN03563,2025-04-05,STR003,PRD018,14,59,528,186,9,1,No,High,2025-07-18,No,82316.92,27249.04
TXN03564,2025-02-20,STR004,PRD026,20,8,248,55,9,0,Yes,High,2025-11-06,No,33664.4,7020.6
TXN03565,2025-03-15,STR004,PRD007,42,115,833,0,6,1,No,High,2026-02-25,No,147468.72,27297.48
TXN03566,2025-01-22,STR004,PRD034,7,108,498,0,8,0,No,Low,2025-06-25,No,21932.54,5737.06
TXN03567,2025-06-20,STR002,PRD014,13,62,710,0,6,0,Yes,Medium,2025-10-14,No,16976.83,5449.99
TXN03568,2025-01-08,STR002,PRD005,24,198,902,0,4,3,No,High,2025-05-04,No,42277.44,10415.04
TXN03569,2025-01-19,STR001,PRD004,37,53,781,0,4,1,Yes,High,2025-11-22,No,132120.34,18333.87
TXN03570,2025-01-16,STR002,PRD054,14,191,917,0,6,0,Yes,High,2025-09-01,No,48906.76,7374.64
TXN03571,2025-03-05,STR001,PRD047,23,188,92,0,8,1,No,Medium,2026-02-23,No,126704.01,25700.89
TXN03572,2025-02-19,STR003,PRD021,12,0,673,118,6,1,Yes,Medium,2025-12-25,Yes,29944.8,5466.6
TXN03573,2025-05-09,STR001,PRD006,24,44,965,179,5,1,Yes,Medium,2025-10-03,No,98754.48,28246.08
TXN03574,2025-03-20,STR003,PRD057,15,0,928,29,4,1,Yes,High,2025-05-24,Yes,51022.35,13014.9
TXN03575,2025-04-12,STR001,PRD027,28,93,567,0,4,2,No,High,2025-06-15,No,135959.88,25438.28
TXN03576,2025-04-19,STR003,PRD063,18,70,226,0,6,1,No,Medium,2025-09-26,No,46103.58,12101.58
TXN03577,2025-06-21,STR002,PRD063,17,227,418,0,6,1,No,Medium,2026-02-24,No,43542.27,11429.27
TXN03578,2025-01-14,STR003,PRD028,35,18,950,156,4,0,No,High,2025-03-18,No,184438.1,41507.9
TXN03579,2025-05-02,STR004,PRD026,35,123,272,0,9,0,No,High,2026-03-10,No,58912.7,12286.05
TXN03580,2025-01-28,STR004,PRD037,13,0,752,184,6,0,No,Low,2026-01-22,Yes,14517.23,3917.68
TXN03581,2025-06-02,STR001,PRD048,8,23,599,57,8,2,No,High,2026-03-21,No,26207.36,4719.2
TXN03582,2025-06-19,STR002,PRD021,20,45,945,0,6,0,No,High,2026-05-05,No,49908.0,9111.0
TXN03583,2025-05-29,STR002,PRD024,13,95,650,0,6,0,Yes,High,2026-04-30,No,24737.7,5879.77
TXN03584,2025-01-16,STR004,PRD012,12,66,372,0,5,1,No,High,2025-04-24,No,30294.12,6447.72
TXN03585,2025-05-03,STR002,PRD006,22,48,747,135,5,0,Yes,Medium,2025-12-11,No,90524.94,25892.24
TXN03586,2025-03-01,STR001,PRD010,20,0,932,42,9,0,No,High,2025-08-07,Yes,39358.6,7238.6
TXN03587,2025-02-14,STR001,PRD053,16,52,976,53,4,0,Yes,High,2026-02-11,No,32680.0,4754.88
TXN03588,2025-02-27,STR004,PRD044,12,139,510,0,5,0,Yes,High,2025-07-27,No,14412.36,1892.28
TXN03589,2025-03-02,STR004,PRD044,14,131,861,0,5,0,Yes,Low,2025-05-28,No,16814.42,2207.66
TXN03590,2025-06-15,STR001,PRD011,18,150,612,0,8,1,No,Low,2026-01-31,No,40056.84,6181.02
TXN03591,2025-02-10,STR003,PRD046,23,218,952,0,6,0,Yes,Low,2025-12-01,No,118520.15,29252.09
TXN03592,2025-05-12,STR002,PRD025,23,159,641,0,4,0,Yes,Low,2025-08-24,No,156453.82,42586.34
TXN03593,2025-02-01,STR001,PRD061,24,0,65,49,8,0,Yes,Low,2025-05-31,Yes,104926.8,24420.48
TXN03594,2025-01-01,STR001,PRD026,24,0,584,197,9,0,No,Medium,2025-09-10,Yes,40397.28,8424.72
TXN03595,2025-04-08,STR002,PRD021,17,12,981,31,6,0,Yes,High,2026-03-27,No,42421.8,7744.35
TXN03596,2025-06-02,STR004,PRD045,10,161,938,0,6,2,No,High,2026-01-15,No,54861.3,10696.2
TXN03597,2025-02-01,STR004,PRD062,20,0,135,160,4,2,No,Low,2025-09-09,Yes,59908.4,11468.8
TXN03598,2025-04-09,STR001,PRD062,12,191,145,0,4,0,No,Low,2025-09-06,No,35945.04,6881.28
TXN03599,2025-05-22,STR001,PRD035,14,60,1000,0,5,0,No,High,2025-10-23,No,27930.98,9299.64
TXN03600,2025-06-14,STR004,PRD050,17,224,137,0,6,2,Yes,Medium,2025-12-02,No,115955.64,37153.16
TXN03601,2025-04-18,STR003,PRD013,15,185,819,0,4,0,Yes,Low,2025-10-26,No,86295.45,24892.95
TXN03602,2025-03-21,STR002,PRD033,12,92,937,0,4,0,No,High,2025-06-09,No,43792.92,8531.76
TXN03603,2025-01-09,STR001,PRD052,14,0,800,70,3,1,Yes,Medium,2025-09-02,Yes,41981.94,13897.8
TXN03604,2025-02-16,STR003,PRD046,17,0,886,114,6,1,No,Medium,2026-01-13,Yes,87601.85,21621.11
TXN03605,2025-04-08,STR003,PRD002,30,183,126,0,4,0,No,Low,2025-05-31,No,52185.0,8655.3
TXN03606,2025-04-22,STR002,PRD029,29,219,968,0,5,0,No,Medium,2025-10-06,No,55436.98,17980.0
TXN03607,2025-01-24,STR003,PRD044,20,0,976,23,5,0,No,Medium,2025-07-26,Yes,24020.6,3153.8
TXN03608,2025-01-23,STR003,PRD012,15,166,142,0,5,2,Yes,Medium,2025-02-22,No,37867.65,8059.65
TXN03609,2025-04-25,STR004,PRD033,21,117,381,0,4,0,Yes,Medium,2026-04-04,No,76637.61,14930.58
TXN03610,2025-06-01,STR004,PRD002,24,173,683,0,4,1,No,Low,2026-03-25,No,41748.0,6924.24
TXN03611,2025-06-07,STR003,PRD005,21,73,841,0,4,0,Yes,Medium,2026-02-06,No,36992.76,9113.16
TXN03612,2025-05-21,STR002,PRD030,27,48,194,161,8,0,No,High,2026-04-06,No,121466.52,22263.12
TXN03613,2025-05-25,STR001,PRD005,43,60,213,0,4,0,No,High,2026-02-14,No,75747.08,18660.28
TXN03614,2025-01-04,STR004,PRD060,20,115,289,0,4,0,No,High,2025-11-14,No,31362.0,6453.8
TXN03615,2025-05-14,STR004,PRD001,36,108,171,0,3,0,No,High,2026-05-07,No,137881.44,18890.28
TXN03616,2025-05-05,STR002,PRD063,25,175,679,0,6,0,Yes,Medium,2025-06-19,No,64032.75,16807.75
TXN03617,2025-04-05,STR003,PRD011,9,196,655,0,8,1,No,Low,2025-11-06,No,20028.42,3090.51
TXN03618,2025-04-27,STR001,PRD046,16,200,129,0,6,0,No,Medium,2025-06-07,No,82448.8,20349.28
TXN03619,2025-06-27,STR001,PRD053,21,131,292,0,4,1,Yes,Low,2025-09-09,No,42892.5,6240.78
TXN03620,2025-02-03,STR002,PRD009,13,97,952,0,4,1,No,Medium,2026-01-22,No,74089.47,20953.92
TXN03621,2025-05-14,STR003,PRD025,38,105,900,0,4,0,Yes,Medium,2025-06-20,No,258488.92,70360.04
TXN03622,2025-03-19,STR001,PRD050,10,240,130,0,6,1,Yes,High,2025-10-23,No,68209.2,21854.8
TXN03623,2025-02-05,STR001,PRD048,15,225,124,0,8,0,No,Medium,2025-08-25,No,49138.8,8848.5
TXN03624,2025-05-11,STR001,PRD058,13,67,170,0,8,0,No,Medium,2026-01-29,No,49235.03,13094.12
TXN03625,2025-03-16,STR003,PRD045,16,164,142,0,6,0,Yes,Medium,2025-09-13,No,87778.08,17113.92
TXN03626,2025-04-09,STR003,PRD057,18,136,239,0,4,1,Yes,Low,2026-02-10,No,61226.82,15617.88
TXN03627,2025-06-22,STR004,PRD026,32,109,198,0,9,0,No,Low,2026-05-29,No,53863.04,11232.96
TXN03628,2025-06-01,STR001,PRD064,15,88,191,0,5,0,No,Medium,2025-09-29,No,52998.6,7013.55
TXN03629,2025-02-11,STR001,PRD060,17,19,538,174,4,0,No,High,2026-01-07,No,26657.7,5485.73
TXN03630,2025-01-20,STR001,PRD023,19,96,104,0,4,0,No,High,2025-08-25,No,72709.39,12613.91
TXN03631,2025-03-10,STR002,PRD058,15,219,185,0,8,1,Yes,High,2025-10-03,No,56809.65,15108.6
TXN03632,2025-06-24,STR002,PRD018,21,54,547,115,9,1,Yes,Medium,2026-03-03,No,123475.38,40873.56
TXN03633,2025-05-10,STR001,PRD034,16,16,915,20,8,0,Yes,Low,2025-12-13,No,50131.52,13113.28
TXN03634,2025-05-08,STR003,PRD043,15,197,50,0,5,0,Yes,High,2025-07-02,No,59080.95,9393.15
TXN03635,2025-01-17,STR003,PRD038,21,140,458,0,3,0,Yes,High,2025-08-10,No,99818.04,26354.58
TXN03636,2025-04-15,STR001,PRD043,14,56,104,0,5,0,No,Low,2025-08-31,No,55142.22,8766.94
TXN03637,2025-02-04,STR003,PRD025,29,187,935,0,4,1,No,Low,2025-11-18,No,197267.86,53695.82
TXN03638,2025-02-11,STR002,PRD052,7,228,623,0,3,2,No,High,2025-08-03,No,20990.97,6948.9
TXN03639,2025-01-02,STR003,PRD035,14,0,547,42,5,2,Yes,Low,2025-06-15,Yes,27930.98,9299.64
TXN03640,2025-04-26,STR004,PRD014,15,46,142,0,6,1,Yes,Medium,2025-07-02,No,19588.65,6288.45
TXN03641,2025-04-10,STR002,PRD010,18,223,605,0,9,0,No,Low,2026-01-11,No,35422.74,6514.74
TXN03642,2025-01-17,STR001,PRD013,20,0,625,109,4,0,Yes,Low,2025-04-16,Yes,115060.6,33190.6
TXN03643,2025-05-28,STR004,PRD017,14,81,51,0,4,0,Yes,Medium,2025-08-21,No,58955.96,8395.1
TXN03644,2025-06-18,STR003,PRD021,14,8,240,100,6,0,No,Low,2025-08-09,No,34935.6,6377.7
TXN03645,2025-04-03,STR002,PRD063,14,44,886,0,6,0,No,Low,2026-02-18,No,35858.34,9412.34
TXN03646,2025-02-04,STR001,PRD018,20,31,83,31,9,0,No,Low,2025-10-12,No,117595.6,38927.2
TXN03647,2025-06-01,STR004,PRD050,18,62,746,0,6,0,Yes,Low,2026-03-05,No,122776.56,39338.64
TXN03648,2025-03-07,STR004,PRD044,9,222,767,0,5,1,Yes,High,2026-01-24,No,10809.27,1419.21
TXN03649,2025-03-21,STR002,PRD029,41,141,385,0,5,0,No,Low,2026-03-16,No,78376.42,25420.0
TXN03650,2025-02-06,STR002,PRD015,8,196,631,0,9,0,No,Medium,2026-01-05,No,33352.4,10195.68
TXN03651,2025-05-23,STR002,PRD013,11,135,268,0,4,1,No,Medium,2025-08-28,No,63283.33,18254.83
TXN03652,2025-06-02,STR002,PRD021,11,54,335,0,6,0,No,Low,2026-01-29,No,27449.4,5011.05
TXN03653,2025-01-23,STR002,PRD014,17,228,689,0,6,1,Yes,Medium,2025-06-05,No,22200.47,7126.91
TXN03654,2025-03-21,STR002,PRD009,16,191,601,0,4,0,Yes,Low,2025-05-26,No,91187.04,25789.44
TXN03655,2025-01-10,STR001,PRD058,13,53,390,0,8,0,Yes,Low,2025-08-08,No,49235.03,13094.12
TXN03656,2025-05-24,STR001,PRD051,16,153,675,0,8,1,No,Low,2025-09-24,No,33751.84,4575.36
TXN03657,2025-01-18,STR004,PRD059,14,105,963,0,4,0,No,Low,2025-08-20,No,92388.38,27065.92
TXN03658,2025-04-23,STR003,PRD058,14,51,586,0,8,1,Yes,Medium,2025-08-08,No,53022.34,14101.36
TXN03659,2025-04-18,STR001,PRD010,13,122,111,0,9,0,No,Medium,2026-02-21,No,25583.09,4705.09
TXN03660,2025-04-22,STR003,PRD031,21,169,489,0,5,1,No,Low,2026-03-19,No,66667.02,21318.15
TXN03661,2025-05-21,STR001,PRD022,19,37,784,0,9,2,No,Medium,2026-03-24,No,94986.13,26613.49
TXN03662,2025-05-09,STR004,PRD055,15,34,360,160,6,0,Yes,Medium,2025-10-02,No,45515.7,6753.3
TXN03663,2025-04-08,STR003,PRD053,17,218,866,0,4,1,No,Medium,2025-07-17,No,34722.5,5052.06
TXN03664,2025-05-19,STR002,PRD030,24,60,392,0,8,1,Yes,Medium,2026-01-31,No,107970.24,19789.44
TXN03665,2025-03-12,STR001,PRD027,18,82,418,0,4,1,No,High,2025-09-29,No,87402.78,16353.18
TXN03666,2025-04-01,STR003,PRD039,15,5,456,113,8,1,Yes,Low,2026-02-14,Yes,47063.55,15659.4
TXN03667,2025-02-16,STR004,PRD027,21,131,84,0,4,1,No,Medium,2025-05-11,No,101969.91,19078.71
TXN03668,2025-01-11,STR004,PRD031,35,126,766,0,5,0,No,High,2025-02-24,No,111111.7,35530.25
TXN03669,2025-06-20,STR001,PRD018,10,143,154,0,9,2,Yes,Low,2025-08-31,No,58797.8,19463.6
TXN03670,2025-01-26,STR001,PRD062,20,98,847,0,4,0,No,Low,2025-12-29,No,59908.4,11468.8
TXN03671,2025-06-25,STR001,PRD038,15,0,386,56,3,1,No,High,2026-03-09,Yes,71298.6,18824.7
TXN03672,2025-06-24,STR003,PRD048,15,84,105,0,8,2,Yes,Low,2026-06-13,No,49138.8,8848.5
TXN03673,2025-01-07,STR003,PRD004,29,154,685,0,4,0,No,Low,2025-07-17,No,103553.78,14369.79
TXN03674,2025-03-10,STR003,PRD053,20,158,135,0,4,0,Yes,Low,2025-05-21,No,40850.0,5943.6
TXN03675,2025-06-20,STR003,PRD058,15,19,498,66,8,1,No,High,2026-01-18,No,56809.65,15108.6
TXN03676,2025-01-16,STR001,PRD032,15,25,827,126,4,0,Yes,Low,2025-07-28,No,17470.5,2898.0
TXN03677,2025-01-29,STR004,PRD017,14,72,269,0,4,1,Yes,Medium,2026-01-29,No,58955.96,8395.1
TXN03678,2025-06-25,STR004,PRD059,13,162,652,0,4,1,No,Medium,2026-06-14,No,85789.21,25132.64
TXN03679,2025-06-08,STR001,PRD024,16,70,82,0,6,1,No,Medium,2025-07-30,No,30446.4,7236.64
TXN03680,2025-05-07,STR001,PRD012,16,9,771,133,5,1,Yes,Low,2026-01-29,No,40392.16,8596.96
TXN03681,2025-06-02,STR001,PRD059,16,124,100,0,4,0,No,High,2026-04-30,No,105586.72,30932.48
TXN03682,2025-06-22,STR003,PRD046,19,74,709,0,6,1,Yes,Low,2025-08-24,No,97907.95,24164.77
TXN03683,2025-01-13,STR002,PRD046,16,0,344,120,6,0,Yes,Medium,2025-02-18,Yes,82448.8,20349.28
TXN03684,2025-02-22,STR004,PRD030,42,0,334,20,8,0,No,Low,2025-04-09,Yes,188947.92,34631.52
TXN03685,2025-02-24,STR003,PRD019,17,92,96,0,4,0,No,Low,2025-05-01,No,28092.84,4392.8
TXN03686,2025-05-19,STR004,PRD006,35,125,678,0,5,2,Yes,Low,2026-05-18,No,144016.95,41192.2
TXN03687,2025-03-28,STR001,PRD045,11,214,680,0,6,1,Yes,High,2025-10-27,No,60347.43,11765.82
TXN03688,2025-03-30,STR002,PRD038,16,178,818,0,3,0,Yes,Medium,2026-02-13,No,76051.84,20079.68
TXN03689,2025-03-29,STR002,PRD044,11,26,420,31,5,1,No,Low,2025-05-15,No,13211.33,1734.59
TXN03690,2025-01-16,STR001,PRD024,16,88,548,0,6,0,Yes,High,2025-02-24,No,30446.4,7236.64
TXN03691,2025-04-12,STR001,PRD009,14,132,488,0,4,1,Yes,Low,2026-02-15,No,79788.66,22565.76
TXN03692,2025-04-10,STR003,PRD057,18,165,499,0,4,0,No,Medium,2025-06-01,No,61226.82,15617.88
TXN03693,2025-06-28,STR001,PRD030,29,93,562,0,8,0,No,High,2025-09-30,No,130464.04,23912.24
TXN03694,2025-02-25,STR001,PRD048,20,149,248,0,8,1,No,Medium,2026-01-18,No,65518.4,11798.0
TXN03695,2025-06-28,STR004,PRD024,16,230,433,0,6,1,Yes,Low,2025-07-29,No,30446.4,7236.64
TXN03696,2025-04-11,STR003,PRD052,18,107,519,0,3,0,No,Low,2025-10-29,No,53976.78,17868.6
TXN03697,2025-03-25,STR004,PRD017,20,0,214,75,4,0,No,Low,2025-05-31,Yes,84222.8,11993.0
TXN03698,2025-05-07,STR003,PRD035,15,39,370,117,5,1,No,Low,2025-12-23,No,29926.05,9963.9
TXN03699,2025-02-17,STR003,PRD022,13,60,158,0,9,0,No,High,2025-07-27,No,64990.51,18209.23
TXN03700,2025-02-17,STR003,PRD023,15,134,112,0,4,0,Yes,High,2026-01-06,No,57402.15,9958.35
TXN03701,2025-06-29,STR003,PRD041,11,188,203,0,6,0,Yes,Low,2026-01-02,No,5459.74,1566.18
TXN03702,2025-03-26,STR002,PRD015,10,209,147,0,9,0,Yes,Low,2025-05-11,No,41690.5,12744.6
TXN03703,2025-05-27,STR004,PRD059,11,0,966,184,4,0,No,High,2025-07-19,Yes,72590.87,21266.08
TXN03704,2025-04-02,STR001,PRD056,19,43,702,21,9,1,No,High,2025-09-08,No,63606.11,10335.43
TXN03705,2025-03-04,STR003,PRD007,15,23,140,49,6,0,No,Medium,2025-11-16,No,52667.4,9749.1
TXN03706,2025-02-26,STR001,PRD027,28,129,999,0,4,1,Yes,Medium,2025-09-15,No,135959.88,25438.28
TXN03707,2025-04-27,STR003,PRD059,11,74,822,0,4,0,No,Medium,2026-03-12,No,72590.87,21266.08
TXN03708,2025-02-17,STR004,PRD057,9,13,657,63,4,1,No,Medium,2025-06-12,No,30613.41,7808.94
TXN03709,2025-04-12,STR003,PRD041,7,4,913,79,6,2,Yes,Medium,2025-08-11,Yes,3474.38,996.66
TXN03710,2025-01-03,STR003,PRD015,11,215,760,0,9,1,Yes,Medium,2025-08-10,No,45859.55,14019.06
TXN03711,2025-04-01,STR004,PRD023,15,118,241,0,4,0,Yes,Medium,2025-12-23,No,57402.15,9958.35
TXN03712,2025-04-29,STR003,PRD042,15,212,75,0,4,0,Yes,Low,2026-01-11,No,94485.3,27607.65
TXN03713,2025-01-30,STR002,PRD037,18,5,912,108,6,0,Yes,Low,2025-12-07,Yes,20100.78,5424.48
TXN03714,2025-01-02,STR002,PRD052,17,29,491,68,3,0,Yes,Low,2025-12-29,No,50978.07,16875.9
TXN03715,2025-06-05,STR003,PRD038,14,171,726,0,3,0,Yes,Low,2026-01-01,No,66545.36,17569.72
TXN03716,2025-05-15,STR002,PRD034,11,190,177,0,8,1,No,High,2025-06-16,No,34465.42,9015.38
TXN03717,2025-06-25,STR004,PRD034,21,72,629,0,8,0,Yes,Medium,2025-09-17,No,65797.62,17211.18
TXN03718,2025-01-29,STR001,PRD023,10,118,497,0,4,0,Yes,High,2025-09-06,No,38268.1,6638.9
TXN03719,2025-03-27,STR004,PRD029,46,94,133,0,5,0,No,High,2025-12-19,No,87934.52,28520.0
TXN03720,2025-06-26,STR003,PRD046,14,235,531,0,6,1,Yes,High,2025-09-12,No,72142.7,17805.62
TXN03721,2025-04-08,STR002,PRD014,20,122,579,0,6,0,Yes,High,2025-06-02,No,26118.2,8384.6
TXN03722,2025-03-28,STR004,PRD018,13,221,292,0,9,1,No,High,2026-03-02,No,76437.14,25302.68
TXN03723,2025-02-25,STR002,PRD017,16,1,434,160,4,0,Yes,High,2026-01-18,Yes,67378.24,9594.4
TXN03724,2025-05-03,STR001,PRD060,22,208,226,0,4,1,No,Medium,2025-11-08,No,34498.2,7099.18
TXN03725,2025-01-14,STR004,PRD045,16,152,148,0,6,2,Yes,Low,2025-10-15,No,87778.08,17113.92
TXN03726,2025-02-11,STR003,PRD029,22,0,614,65,5,0,Yes,High,2025-08-10,Yes,42055.64,13640.0
TXN03727,2025-05-18,STR003,PRD050,9,23,998,180,6,0,Yes,Low,2025-09-04,No,61388.28,19669.32
TXN03728,2025-01-16,STR003,PRD061,10,54,140,0,8,1,No,Medium,2025-10-22,No,43719.5,10175.2
TXN03729,2025-03-13,STR003,PRD044,15,152,266,0,5,1,Yes,High,2026-01-05,No,18015.45,2365.35
TXN03730,2025-01-29,STR003,PRD033,14,2,418,127,4,2,Yes,High,2025-03-05,Yes,51091.74,9953.72
TXN03731,2025-06-22,STR001,PRD057,17,15,802,180,4,0,Yes,Low,2025-08-09,No,57825.33,14750.22
TXN03732,2025-06-12,STR001,PRD058,5,48,101,0,8,0,No,High,2025-09-26,No,18936.55,5036.2
TXN03733,2025-02-26,STR004,PRD020,17,201,184,0,5,1,Yes,High,2025-11-07,No,59591.8,18264.29
TXN03734,2025-05-08,STR002,PRD035,18,73,920,0,5,0,Yes,High,2025-07-29,No,35911.26,11956.68
TXN03735,2025-03-04,STR002,PRD032,32,151,248,0,4,1,Yes,Low,2025-12-16,No,37270.4,6182.4
TXN03736,2025-01-24,STR001,PRD061,8,98,393,0,8,2,Yes,Medium,2025-07-02,No,34975.6,8140.16
TXN03737,2025-04-12,STR004,PRD048,12,38,748,20,8,1,Yes,Medium,2026-03-12,No,39311.04,7078.8
TXN03738,2025-03-01,STR003,PRD038,11,228,898,0,3,1,No,Medium,2025-11-21,No,52285.64,13804.78
TXN03739,2025-04-02,STR003,PRD044,20,81,974,0,5,1,Yes,High,2026-02-01,No,24020.6,3153.8
TXN03740,2025-02-27,STR002,PRD050,11,22,750,38,6,0,Yes,High,2025-06-19,No,75030.12,24040.28
TXN03741,2025-06-03,STR003,PRD036,13,9,749,126,9,0,Yes,Medium,2025-12-02,No,48169.81,14116.05
TXN03742,2025-04-07,STR001,PRD018,11,210,672,0,9,2,Yes,Low,2026-03-01,No,64677.58,21409.96
TXN03743,2025-05-16,STR002,PRD057,15,40,172,0,4,1,Yes,Medium,2025-10-19,No,51022.35,13014.9
TXN03744,2025-05-19,STR001,PRD030,28,0,446,178,8,0,No,Low,2025-09-03,Yes,125965.28,23087.68
TXN03745,2025-05-26,STR004,PRD017,15,5,171,71,4,1,No,Medium,2025-07-02,Yes,63167.1,8994.75
TXN03746,2025-05-09,STR004,PRD015,14,0,465,113,9,0,No,Medium,2025-12-26,Yes,58366.7,17842.44
TXN03747,2025-04-28,STR002,PRD021,22,222,821,0,6,0,Yes,Medium,2025-09-24,No,54898.8,10022.1
TXN03748,2025-06-29,STR004,PRD012,21,79,206,0,5,0,Yes,High,2026-04-17,No,53014.71,11283.51
TXN03749,2025-04-11,STR002,PRD035,17,75,420,0,5,1,Yes,Medium,2026-03-04,No,33916.19,11292.42
TXN03750,2025-03-15,STR002,PRD042,11,188,831,0,4,1,No,Medium,2026-03-15,No,69289.22,20245.61
TXN03751,2025-01-10,STR004,PRD053,15,97,491,0,4,0,No,Low,2025-07-15,No,30637.5,4457.7
TXN03752,2025-06-04,STR001,PRD021,11,186,243,0,6,2,Yes,High,2026-02-02,No,27449.4,5011.05
TXN03753,2025-03-30,STR001,PRD013,12,0,712,97,4,1,No,Low,2025-12-17,Yes,69036.36,19914.36
TXN03754,2025-02-18,STR002,PRD039,16,17,444,63,8,1,Yes,Medium,2025-05-19,No,50201.12,16703.36
TXN03755,2025-01-23,STR003,PRD040,20,55,311,57,8,0,Yes,Medium,2025-05-03,No,39815.8,10182.8
TXN03756,2025-03-29,STR001,PRD041,11,229,720,0,6,0,No,Medium,2025-07-14,No,5459.74,1566.18
TXN03757,2025-01-26,STR003,PRD044,13,160,577,0,5,2,Yes,High,2025-11-04,No,15613.39,2049.97
TXN03758,2025-06-02,STR003,PRD004,37,0,467,179,4,0,Yes,High,2025-11-01,Yes,132120.34,18333.87
TXN03759,2025-03-21,STR001,PRD064,18,214,890,0,5,0,Yes,High,2026-02-21,No,63598.32,8416.26
TXN03760,2025-05-27,STR001,PRD013,21,153,439,0,4,1,No,Low,2025-10-06,No,120813.63,34850.13
TXN03761,2025-05-24,STR003,PRD031,35,171,295,0,5,0,Yes,High,2025-11-14,No,111111.7,35530.25
TXN03762,2025-04-28,STR002,PRD008,26,201,424,0,8,0,Yes,Medium,2026-02-24,No,60780.72,18985.72
TXN03763,2025-03-02,STR003,PRD052,11,46,316,82,3,1,Yes,Low,2025-08-02,No,32985.81,10919.7
TXN03764,2025-01-20,STR004,PRD046,14,6,904,200,6,0,No,High,2025-11-16,No,72142.7,17805.62
TXN03765,2025-05-08,STR001,PRD030,33,0,786,115,8,0,No,Medium,2026-02-01,Yes,148459.08,27210.48
TXN03766,2025-04-10,STR004,PRD010,12,222,756,0,9,2,No,Medium,2025-10-26,No,23615.16,4343.16
TXN03767,2025-04-27,STR003,PRD061,15,87,650,0,8,1,No,High,2026-04-17,No,65579.25,15262.8
TXN03768,2025-03-27,STR003,PRD004,22,70,295,0,4,0,No,Medium,2026-02-08,No,78558.04,10901.22
TXN03769,2025-05-01,STR001,PRD046,14,205,327,0,6,0,No,Medium,2026-03-31,No,72142.7,17805.62
