sales_id,date,store_id,product_id,quantity_sold,revenue,promotion_applied,customer_demand_level,festive_period,inflation_period,stockout_event
28711,24/07/2024,1,11,41,251535,Yes,High,No,No,No
28712,24/07/2024,1,12,33,264891,Yes,Medium,No,No,No
28713,24/07/2024,1,13,13,124072,Yes,Low,No,No,No
28714,24/07/2024,1,14,25,91250,No,Medium,No,No,No
28715,24/07/2024,1,15,8,33864,Yes,Low,No,No,No
28716,24/07/2024,1,16,41,176874,No,High,No,No,Yes
28717,24/07/2024,1,17,19,150632,Yes,Low,No,No,No
28718,24/07/2024,1,18,25,164125,Yes,Medium,No,No,No
28719,24/07/2024,1,19,18,210582,Yes,Low,No,No,No
28720,24/07/2024,1,20,26,117260,Yes,Medium,No,No,Yes
28721,24/07/2024,2,1,68,746368,Yes,High,No,No,No
28722,24/07/2024,2,2,15,62355,Yes,Low,No,No,No
28723,24/07/2024,2,3,5,47175,No,Low,No,No,No
28724,24/07/2024,2,4,16,15808,No,Low,No,No,No
28725,24/07/2024,2,5,48,497424,Yes,High,No,No,No
28726,24/07/2024,2,6,36,401292,No,Medium,No,No,No
28727,24/07/2024,2,7,14,110026,Yes,Low,No,No,No
28728,24/07/2024,2,8,31,96565,Yes,Medium,No,No,Yes
28729,24/07/2024,2,9,9,27423,Yes,Low,No,No,Yes
28730,24/07/2024,2,10,7,14133,Yes,Low,No,No,Yes
28731,24/07/2024,2,11,40,245400,Yes,High,No,No,Yes
28732,24/07/2024,2,12,28,224756,Yes,Medium,No,No,Yes
28733,24/07/2024,2,13,37,353128,Yes,Medium,No,No,No
28734,24/07/2024,2,14,29,105850,Yes,Medium,No,No,No
28735,24/07/2024,2,15,23,97359,Yes,Medium,No,No,No
28736,24/07/2024,2,16,15,64710,No,Low,No,No,No
28737,24/07/2024,2,17,31,245768,Yes,Medium,No,No,No
28738,24/07/2024,2,18,17,111605,Yes,Low,No,No,Yes
28739,24/07/2024,2,19,1,11699,Yes,Low,No,No,No
28740,24/07/2024,2,20,21,94710,No,Medium,No,No,No
28741,24/07/2024,3,1,24,263424,Yes,Medium,No,No,No
28742,24/07/2024,3,2,39,162123,No,Medium,No,No,No
28743,24/07/2024,3,3,14,132090,No,Low,No,No,Yes
28744,24/07/2024,3,4,12,11856,Yes,Low,No,No,Yes
28745,24/07/2024,3,5,37,383431,Yes,Medium,No,No,No
28746,24/07/2024,3,6,18,200646,No,Low,No,No,No
28747,24/07/2024,3,7,23,180757,No,Medium,No,No,Yes
28748,24/07/2024,3,8,6,18690,Yes,Low,No,No,No
28749,24/07/2024,3,9,27,82269,No,Medium,No,No,No
28750,24/07/2024,3,10,38,76722,Yes,Medium,No,No,No
28751,24/07/2024,3,11,4,24540,Yes,Low,No,No,No
28752,24/07/2024,3,12,10,80270,No,Low,No,No,No
28753,24/07/2024,3,13,5,47720,Yes,Low,No,No,No
28754,24/07/2024,3,14,29,105850,Yes,Medium,No,No,Yes
28755,24/07/2024,3,15,25,105825,Yes,Medium,No,No,No
28756,24/07/2024,3,16,30,129420,No,Medium,No,No,No
28757,24/07/2024,3,17,14,110992,No,Low,No,No,No
28758,24/07/2024,3,18,5,32825,Yes,Low,No,No,No
28759,24/07/2024,3,19,25,292475,Yes,Medium,No,No,No
28760,24/07/2024,3,20,22,99220,Yes,Medium,No,No,Yes
28761,24/07/2024,4,1,30,329280,Yes,Medium,No,No,No
28762,24/07/2024,4,2,11,45727,Yes,Low,No,No,Yes
28763,24/07/2024,4,3,33,311355,Yes,Medium,No,No,No
28764,24/07/2024,4,4,7,6916,Yes,Low,No,No,Yes
28765,24/07/2024,4,5,26,269438,No,Medium,No,No,No
28766,24/07/2024,4,6,31,345557,No,Medium,No,No,No
28767,24/07/2024,4,7,18,141462,No,Low,No,No,No
28768,24/07/2024,4,8,43,133945,Yes,High,No,No,No
28769,24/07/2024,4,9,38,115786,No,Medium,No,No,No
28770,24/07/2024,4,10,21,42399,Yes,Medium,No,No,No
28771,24/07/2024,4,11,46,282210,No,High,No,No,No
28772,24/07/2024,4,12,25,200675,No,Medium,No,No,Yes
28773,24/07/2024,4,13,29,276776,Yes,Medium,No,No,No
28774,24/07/2024,4,14,8,29200,Yes,Low,No,No,No
28775,24/07/2024,4,15,50,211650,No,High,No,No,No
28776,24/07/2024,4,16,5,21570,Yes,Low,No,No,No
28777,24/07/2024,4,17,31,245768,No,Medium,No,No,No
28778,24/07/2024,4,18,42,275730,Yes,High,No,No,Yes
28779,24/07/2024,4,19,15,175485,No,Low,No,No,No
28780,24/07/2024,4,20,37,166870,No,Medium,No,No,No
28781,24/07/2024,5,1,53,581728,No,High,No,No,No
28782,24/07/2024,5,2,2,8314,Yes,Low,No,No,No
28783,24/07/2024,5,3,45,424575,No,High,No,No,No
28784,24/07/2024,5,4,33,32604,Yes,Medium,No,No,No
28785,24/07/2024,5,5,18,186534,No,Low,No,No,No
28786,24/07/2024,5,6,11,122617,No,Low,No,No,No
28787,24/07/2024,5,7,58,455822,Yes,High,No,No,Yes
28788,24/07/2024,5,8,30,93450,No,Medium,No,No,No
28789,24/07/2024,5,9,9,27423,Yes,Low,No,No,No
28790,24/07/2024,5,10,17,34323,Yes,Low,No,No,Yes
28791,24/07/2024,5,11,1,6135,Yes,Low,No,No,Yes
28792,24/07/2024,5,12,28,224756,No,Medium,No,No,No
28793,24/07/2024,5,13,3,28632,Yes,Low,No,No,No
28794,24/07/2024,5,14,43,156950,Yes,High,No,No,Yes
28795,24/07/2024,5,15,7,29631,No,Low,No,No,No
28796,24/07/2024,5,16,35,150990,Yes,Medium,No,No,No
28797,24/07/2024,5,17,29,229912,No,Medium,No,No,Yes
28798,24/07/2024,5,18,7,45955,Yes,Low,No,No,No
28799,24/07/2024,5,19,25,292475,Yes,Medium,No,No,No
28800,24/07/2024,5,20,27,121770,No,Medium,No,No,Yes
28801,24/07/2024,6,1,20,219520,No,Medium,No,No,No
28802,24/07/2024,6,2,38,157966,Yes,Medium,No,No,No
28803,24/07/2024,6,3,35,330225,No,Medium,No,No,No
28804,24/07/2024,6,4,19,18772,Yes,Low,No,No,No
28805,24/07/2024,6,5,12,124356,No,Low,No,No,No
28806,24/07/2024,6,6,2,22294,Yes,Low,No,No,Yes
28807,24/07/2024,6,7,31,243629,No,Medium,No,No,No
28808,24/07/2024,6,8,1,3115,No,Low,No,No,No
28809,24/07/2024,6,9,45,137115,Yes,High,No,No,No
28810,24/07/2024,6,10,31,62589,No,Medium,No,No,No
28811,24/07/2024,6,11,6,36810,No,Low,No,No,No
28812,24/07/2024,6,12,27,216729,No,Medium,No,No,No
28813,24/07/2024,6,13,24,229056,Yes,Medium,No,No,No
28814,24/07/2024,6,14,40,146000,Yes,High,No,No,No
28815,24/07/2024,6,15,20,84660,No,Medium,No,No,No
28816,24/07/2024,6,16,15,64710,Yes,Low,No,No,No
28817,24/07/2024,6,17,8,63424,Yes,Low,No,No,Yes
28818,24/07/2024,6,18,7,45955,No,Low,No,No,Yes
28819,24/07/2024,6,19,13,152087,Yes,Low,No,No,No
28820,24/07/2024,6,20,44,198440,No,High,No,No,No
28821,24/07/2024,7,1,28,307328,No,Medium,No,No,No
28822,24/07/2024,7,2,47,195379,Yes,High,No,No,No
28823,24/07/2024,7,3,23,217005,Yes,Medium,No,No,No
28824,24/07/2024,7,4,11,10868,Yes,Low,No,No,Yes
28825,24/07/2024,7,5,7,72541,Yes,Low,No,No,No
28826,24/07/2024,7,6,14,156058,Yes,Low,No,No,No
28827,24/07/2024,7,7,35,275065,Yes,Medium,No,No,Yes
28828,24/07/2024,7,8,10,31150,Yes,Low,No,No,No
28829,24/07/2024,7,9,19,57893,No,Low,No,No,No
28830,24/07/2024,7,10,15,30285,Yes,Low,No,No,No
28831,24/07/2024,7,11,13,79755,No,Low,No,No,Yes
28832,24/07/2024,7,12,9,72243,Yes,Low,No,No,No
28833,24/07/2024,7,13,30,286320,No,Medium,No,No,No
28834,24/07/2024,7,14,14,51100,No,Low,No,No,No
28835,24/07/2024,7,15,11,46563,Yes,Low,No,No,No
28836,24/07/2024,7,16,28,120792,No,Medium,No,No,No
28837,24/07/2024,7,17,31,245768,No,Medium,No,No,Yes
28838,24/07/2024,7,18,4,26260,Yes,Low,No,No,No
28839,24/07/2024,7,19,14,163786,No,Low,No,No,No
28840,24/07/2024,7,20,48,216480,Yes,High,No,No,Yes
28841,25/07/2024,1,1,37,406112,Yes,Medium,No,No,No
28842,25/07/2024,1,2,39,162123,Yes,Medium,No,No,Yes
28843,25/07/2024,1,3,35,330225,Yes,Medium,No,No,Yes
28844,25/07/2024,1,4,40,39520,No,High,No,No,Yes
28845,25/07/2024,1,5,36,373068,Yes,Medium,No,No,No
28846,25/07/2024,1,6,8,89176,No,Low,No,No,Yes
28847,25/07/2024,1,7,49,385091,Yes,High,No,No,Yes
28848,25/07/2024,1,8,12,37380,Yes,Low,No,No,No
28849,25/07/2024,1,9,30,91410,Yes,Medium,No,No,No
28850,25/07/2024,1,10,29,58551,No,Medium,No,No,No
28851,25/07/2024,1,11,27,165645,No,Medium,No,No,Yes
28852,25/07/2024,1,12,32,256864,Yes,Medium,No,No,No
28853,25/07/2024,1,13,36,343584,No,Medium,No,No,No
28854,25/07/2024,1,14,6,21900,No,Low,No,No,Yes
28855,25/07/2024,1,15,21,88893,No,Medium,No,No,No
28856,25/07/2024,1,16,5,21570,Yes,Low,No,No,No
28857,25/07/2024,1,17,38,301264,No,Medium,No,No,Yes
28858,25/07/2024,1,18,25,164125,Yes,Medium,No,No,No
28859,25/07/2024,1,19,37,432863,No,Medium,No,No,No
28860,25/07/2024,1,20,32,144320,Yes,Medium,No,No,Yes
28861,25/07/2024,2,1,36,395136,No,Medium,No,No,No
28862,25/07/2024,2,2,11,45727,Yes,Low,No,No,Yes
28863,25/07/2024,2,3,14,132090,No,Low,No,No,No
28864,25/07/2024,2,4,14,13832,Yes,Low,No,No,Yes
28865,25/07/2024,2,5,6,62178,Yes,Low,No,No,No
28866,25/07/2024,2,6,17,189499,No,Low,No,No,Yes
28867,25/07/2024,2,7,35,275065,No,Medium,No,No,No
28868,25/07/2024,2,8,13,40495,Yes,Low,No,No,No
28869,25/07/2024,2,9,4,12188,No,Low,No,No,No
28870,25/07/2024,2,10,34,68646,No,Medium,No,No,No
28871,25/07/2024,2,11,28,171780,No,Medium,No,No,No
28872,25/07/2024,2,12,14,112378,Yes,Low,No,No,No
28873,25/07/2024,2,13,16,152704,No,Low,No,No,No
28874,25/07/2024,2,14,13,47450,No,Low,No,No,No
28875,25/07/2024,2,15,43,182019,Yes,High,No,No,Yes
28876,25/07/2024,2,16,15,64710,No,Low,No,No,No
28877,25/07/2024,2,17,5,39640,Yes,Low,No,No,No
28878,25/07/2024,2,18,22,144430,Yes,Medium,No,No,Yes
28879,25/07/2024,2,19,28,327572,Yes,Medium,No,No,No
28880,25/07/2024,2,20,41,184910,No,High,No,No,No
28881,25/07/2024,3,1,17,186592,No,Low,No,No,Yes
28882,25/07/2024,3,2,8,33256,No,Low,No,No,No
28883,25/07/2024,3,3,10,94350,No,Low,No,No,Yes
28884,25/07/2024,3,4,27,26676,Yes,Medium,No,No,No
28885,25/07/2024,3,5,10,103630,Yes,Low,No,No,No
28886,25/07/2024,3,6,31,345557,No,Medium,No,No,No
28887,25/07/2024,3,7,51,400809,No,High,No,No,No
28888,25/07/2024,3,8,12,37380,No,Low,No,No,No
28889,25/07/2024,3,9,33,100551,No,Medium,No,No,No
28890,25/07/2024,3,10,26,52494,Yes,Medium,No,No,No
28891,25/07/2024,3,11,19,116565,No,Low,No,No,No
28892,25/07/2024,3,12,7,56189,Yes,Low,No,No,Yes
28893,25/07/2024,3,13,5,47720,No,Low,No,No,No
28894,25/07/2024,3,14,8,29200,Yes,Low,No,No,Yes
28895,25/07/2024,3,15,46,194718,No,High,No,No,Yes
28896,25/07/2024,3,16,6,25884,No,Low,No,No,No
28897,25/07/2024,3,17,28,221984,Yes,Medium,No,No,No
28898,25/07/2024,3,18,24,157560,Yes,Medium,No,No,Yes
28899,25/07/2024,3,19,2,23398,No,Low,No,No,Yes
28900,25/07/2024,3,20,11,49610,Yes,Low,No,No,Yes
28901,25/07/2024,4,1,26,285376,No,Medium,No,No,Yes
28902,25/07/2024,4,2,53,220321,Yes,High,No,No,Yes
28903,25/07/2024,4,3,34,320790,Yes,Medium,No,No,No
28904,25/07/2024,4,4,30,29640,No,Medium,No,No,No
28905,25/07/2024,4,5,18,186534,No,Low,No,No,No
28906,25/07/2024,4,6,24,267528,Yes,Medium,No,No,No
28907,25/07/2024,4,7,40,314360,Yes,High,No,No,No
28908,25/07/2024,4,8,52,161980,Yes,High,No,No,No
28909,25/07/2024,4,9,11,33517,No,Low,No,No,No
28910,25/07/2024,4,10,29,58551,Yes,Medium,No,No,No
28911,25/07/2024,4,11,11,67485,No,Low,No,No,No
28912,25/07/2024,4,12,28,224756,Yes,Medium,No,No,No
28913,25/07/2024,4,13,9,85896,Yes,Low,No,No,No
28914,25/07/2024,4,14,23,83950,Yes,Medium,No,No,No
28915,25/07/2024,4,15,30,126990,No,Medium,No,No,No
28916,25/07/2024,4,16,33,142362,Yes,Medium,No,No,No
28917,25/07/2024,4,17,25,198200,No,Medium,No,No,Yes
28918,25/07/2024,4,18,33,216645,No,Medium,No,No,Yes
28919,25/07/2024,4,19,29,339271,Yes,Medium,No,No,No
28920,25/07/2024,4,20,19,85690,Yes,Low,No,No,No
28921,25/07/2024,5,1,20,219520,No,Medium,No,No,No
28922,25/07/2024,5,2,35,145495,No,Medium,No,No,No
28923,25/07/2024,5,3,28,264180,Yes,Medium,No,No,No
28924,25/07/2024,5,4,17,16796,No,Low,No,No,No
28925,25/07/2024,5,5,8,82904,No,Low,No,No,No
28926,25/07/2024,5,6,34,378998,No,Medium,No,No,No
28927,25/07/2024,5,7,63,495117,Yes,High,No,No,Yes
28928,25/07/2024,5,8,8,24920,Yes,Low,No,No,No
28929,25/07/2024,5,9,24,73128,No,Medium,No,No,No
28930,25/07/2024,5,10,42,84798,Yes,High,No,No,No
28931,25/07/2024,5,11,21,128835,No,Medium,No,No,No
28932,25/07/2024,5,12,24,192648,Yes,Medium,No,No,Yes
28933,25/07/2024,5,13,12,114528,Yes,Low,No,No,No
28934,25/07/2024,5,14,27,98550,Yes,Medium,No,No,No
28935,25/07/2024,5,15,34,143922,No,Medium,No,No,Yes
28936,25/07/2024,5,16,10,43140,Yes,Low,No,No,Yes
28937,25/07/2024,5,17,36,285408,No,Medium,No,No,No
28938,25/07/2024,5,18,13,85345,Yes,Low,No,No,No
28939,25/07/2024,5,19,39,456261,No,Medium,No,No,No
28940,25/07/2024,5,20,16,72160,No,Low,No,No,No
28941,25/07/2024,6,1,9,98784,Yes,Low,No,No,No
28942,25/07/2024,6,2,7,29099,Yes,Low,No,No,Yes
28943,25/07/2024,6,3,38,358530,Yes,Medium,No,No,No
28944,25/07/2024,6,4,1,988,No,Low,No,No,No
28945,25/07/2024,6,5,21,217623,Yes,Medium,No,No,No
28946,25/07/2024,6,6,10,111470,Yes,Low,No,No,Yes
28947,25/07/2024,6,7,63,495117,Yes,High,No,No,No
28948,25/07/2024,6,8,34,105910,Yes,Medium,No,No,Yes
28949,25/07/2024,6,9,39,118833,Yes,Medium,No,No,Yes
28950,25/07/2024,6,10,39,78741,No,Medium,No,No,No
28951,25/07/2024,6,11,16,98160,Yes,Low,No,No,Yes
28952,25/07/2024,6,12,13,104351,Yes,Low,No,No,No
28953,25/07/2024,6,13,22,209968,Yes,Medium,No,No,No
28954,25/07/2024,6,14,1,3650,No,Low,No,No,No
28955,25/07/2024,6,15,33,139689,Yes,Medium,No,No,Yes
28956,25/07/2024,6,16,16,69024,No,Low,No,No,No
28957,25/07/2024,6,17,17,134776,No,Low,No,No,No
28958,25/07/2024,6,18,8,52520,Yes,Low,No,No,No
28959,25/07/2024,6,19,7,81893,Yes,Low,No,No,No
28960,25/07/2024,6,20,30,135300,Yes,Medium,No,No,Yes
28961,25/07/2024,7,1,39,428064,No,Medium,No,No,Yes
28962,25/07/2024,7,2,37,153809,No,Medium,No,No,No
28963,25/07/2024,7,3,45,424575,Yes,High,No,No,No
28964,25/07/2024,7,4,24,23712,No,Medium,No,No,No
28965,25/07/2024,7,5,23,238349,Yes,Medium,No,No,No
28966,25/07/2024,7,6,12,133764,No,Low,No,No,No
28967,25/07/2024,7,7,34,267206,No,Medium,No,No,No
28968,25/07/2024,7,8,28,87220,No,Medium,No,No,No
28969,25/07/2024,7,9,8,24376,No,Low,No,No,No
28970,25/07/2024,7,10,18,36342,Yes,Low,No,No,Yes
28971,25/07/2024,7,11,36,220860,No,Medium,No,No,No
28972,25/07/2024,7,12,18,144486,No,Low,No,No,No
28973,25/07/2024,7,13,10,95440,No,Low,No,No,No
28974,25/07/2024,7,14,4,14600,No,Low,No,No,No
28975,25/07/2024,7,15,5,21165,Yes,Low,No,No,Yes
28976,25/07/2024,7,16,25,107850,No,Medium,No,No,Yes
28977,25/07/2024,7,17,19,150632,No,Low,No,No,No
28978,25/07/2024,7,18,39,256035,Yes,Medium,No,No,No
28979,25/07/2024,7,19,22,257378,No,Medium,No,No,No
28980,25/07/2024,7,20,40,180400,Yes,High,No,No,No
28981,26/07/2024,1,1,52,570752,Yes,High,No,No,No
28982,26/07/2024,1,2,30,124710,No,Medium,No,No,No
28983,26/07/2024,1,3,5,47175,Yes,Low,No,No,No
28984,26/07/2024,1,4,9,8892,Yes,Low,No,No,No
28985,26/07/2024,1,5,31,321253,Yes,Medium,No,No,No
28986,26/07/2024,1,6,26,289822,Yes,Medium,No,No,Yes
28987,26/07/2024,1,7,49,385091,Yes,High,No,No,No
28988,26/07/2024,1,8,14,43610,Yes,Low,No,No,No
28989,26/07/2024,1,9,37,112739,No,Medium,No,No,No
28990,26/07/2024,1,10,23,46437,No,Medium,No,No,No
28991,26/07/2024,1,11,6,36810,Yes,Low,No,No,No
28992,26/07/2024,1,12,44,353188,Yes,High,No,No,Yes
28993,26/07/2024,1,13,2,19088,Yes,Low,No,No,Yes
28994,26/07/2024,1,14,39,142350,No,Medium,No,No,No
28995,26/07/2024,1,15,29,122757,No,Medium,No,No,No
28996,26/07/2024,1,16,9,38826,Yes,Low,No,No,No
28997,26/07/2024,1,17,11,87208,Yes,Low,No,No,Yes
28998,26/07/2024,1,18,28,183820,No,Medium,No,No,No
28999,26/07/2024,1,19,17,198883,Yes,Low,No,No,Yes
29000,26/07/2024,1,20,33,148830,Yes,Medium,No,No,No
29001,26/07/2024,2,1,37,406112,No,Medium,No,No,Yes
29002,26/07/2024,2,2,49,203693,Yes,High,No,No,Yes
29003,26/07/2024,2,3,24,226440,No,Medium,No,No,No
29004,26/07/2024,2,4,4,3952,No,Low,No,No,No
29005,26/07/2024,2,5,1,10363,No,Low,No,No,No
29006,26/07/2024,2,6,31,345557,No,Medium,No,No,No
29007,26/07/2024,2,7,25,196475,No,Medium,No,No,No
29008,26/07/2024,2,8,14,43610,Yes,Low,No,No,Yes
29009,26/07/2024,2,9,33,100551,No,Medium,No,No,No
29010,26/07/2024,2,10,26,52494,No,Medium,No,No,No
29011,26/07/2024,2,11,3,18405,Yes,Low,No,No,No
29012,26/07/2024,2,12,11,88297,Yes,Low,No,No,Yes
29013,26/07/2024,2,13,13,124072,Yes,Low,No,No,No
29014,26/07/2024,2,14,29,105850,Yes,Medium,No,No,Yes
29015,26/07/2024,2,15,53,224349,Yes,High,No,No,Yes
29016,26/07/2024,2,16,29,125106,No,Medium,No,No,No
29017,26/07/2024,2,17,43,340904,Yes,High,No,No,No
29018,26/07/2024,2,18,15,98475,No,Low,No,No,Yes
29019,26/07/2024,2,19,11,128689,Yes,Low,No,No,No
29020,26/07/2024,2,20,21,94710,No,Medium,No,No,No
29021,26/07/2024,3,1,9,98784,No,Low,No,No,No
29022,26/07/2024,3,2,31,128867,Yes,Medium,No,No,No
29023,26/07/2024,3,3,17,160395,No,Low,No,No,No
29024,26/07/2024,3,4,24,23712,No,Medium,No,No,No
29025,26/07/2024,3,5,40,414520,Yes,High,No,No,Yes
29026,26/07/2024,3,6,7,78029,No,Low,No,No,No
29027,26/07/2024,3,7,10,78590,Yes,Low,No,No,No
29028,26/07/2024,3,8,3,9345,Yes,Low,No,No,No
29029,26/07/2024,3,9,1,3047,Yes,Low,No,No,No
29030,26/07/2024,3,10,2,4038,No,Low,No,No,No
29031,26/07/2024,3,11,31,190185,No,Medium,No,No,No
29032,26/07/2024,3,12,20,160540,Yes,Medium,No,No,Yes
29033,26/07/2024,3,13,31,295864,Yes,Medium,No,No,No
29034,26/07/2024,3,14,34,124100,Yes,Medium,No,No,No
29035,26/07/2024,3,15,45,190485,No,High,No,No,No
29036,26/07/2024,3,16,3,12942,Yes,Low,No,No,No
29037,26/07/2024,3,17,15,118920,Yes,Low,No,No,No
29038,26/07/2024,3,18,7,45955,Yes,Low,No,No,No
29039,26/07/2024,3,19,31,362669,Yes,Medium,No,No,Yes
29040,26/07/2024,3,20,25,112750,Yes,Medium,No,No,Yes
29041,26/07/2024,4,1,18,197568,Yes,Low,No,No,Yes
29042,26/07/2024,4,2,10,41570,No,Low,No,No,Yes
29043,26/07/2024,4,3,57,537795,Yes,High,No,No,No
29044,26/07/2024,4,4,18,17784,No,Low,No,No,No
29045,26/07/2024,4,5,19,196897,Yes,Low,No,No,No
29046,26/07/2024,4,6,22,245234,Yes,Medium,No,No,No
29047,26/07/2024,4,7,20,157180,Yes,Medium,No,No,Yes
29048,26/07/2024,4,8,39,121485,No,Medium,No,No,No
29049,26/07/2024,4,9,9,27423,Yes,Low,No,No,Yes
29050,26/07/2024,4,10,11,22209,Yes,Low,No,No,No
29051,26/07/2024,4,11,13,79755,No,Low,No,No,No
29052,26/07/2024,4,12,34,272918,No,Medium,No,No,No
29053,26/07/2024,4,13,32,305408,No,Medium,No,No,No
29054,26/07/2024,4,14,45,164250,Yes,High,No,No,Yes
29055,26/07/2024,4,15,48,203184,No,High,No,No,No
29056,26/07/2024,4,16,36,155304,No,Medium,No,No,No
29057,26/07/2024,4,17,41,325048,Yes,High,No,No,No
29058,26/07/2024,4,18,32,210080,No,Medium,No,No,No
29059,26/07/2024,4,19,26,304174,Yes,Medium,No,No,No
29060,26/07/2024,4,20,39,175890,Yes,Medium,No,No,Yes
29061,26/07/2024,5,1,21,230496,Yes,Medium,No,No,No
29062,26/07/2024,5,2,18,74826,Yes,Low,No,No,Yes
29063,26/07/2024,5,3,31,292485,No,Medium,No,No,No
29064,26/07/2024,5,4,39,38532,No,Medium,No,No,No
29065,26/07/2024,5,5,1,10363,Yes,Low,No,No,No
29066,26/07/2024,5,6,22,245234,No,Medium,No,No,No
29067,26/07/2024,5,7,14,110026,Yes,Low,No,No,No
29068,26/07/2024,5,8,3,9345,No,Low,No,No,No
29069,26/07/2024,5,9,31,94457,Yes,Medium,No,No,No
29070,26/07/2024,5,10,21,42399,No,Medium,No,No,Yes
29071,26/07/2024,5,11,27,165645,No,Medium,No,No,No
29072,26/07/2024,5,12,21,168567,No,Medium,No,No,No
29073,26/07/2024,5,13,56,534464,Yes,High,No,No,Yes
29074,26/07/2024,5,14,23,83950,No,Medium,No,No,No
29075,26/07/2024,5,15,1,4233,Yes,Low,No,No,No
29076,26/07/2024,5,16,9,38826,Yes,Low,No,No,No
29077,26/07/2024,5,17,39,309192,Yes,Medium,No,No,No
29078,26/07/2024,5,18,21,137865,No,Medium,No,No,No
29079,26/07/2024,5,19,39,456261,No,Medium,No,No,No
29080,26/07/2024,5,20,40,180400,No,High,No,No,No
29081,26/07/2024,6,1,23,252448,No,Medium,No,No,No
29082,26/07/2024,6,2,17,70669,Yes,Low,No,No,No
29083,26/07/2024,6,3,3,28305,No,Low,No,No,Yes
29084,26/07/2024,6,4,25,24700,Yes,Medium,No,No,No
29085,26/07/2024,6,5,21,217623,Yes,Medium,No,No,Yes
29086,26/07/2024,6,6,27,300969,Yes,Medium,No,No,No
29087,26/07/2024,6,7,51,400809,Yes,High,No,No,No
29088,26/07/2024,6,8,9,28035,No,Low,No,No,No
29089,26/07/2024,6,9,34,103598,Yes,Medium,No,No,Yes
29090,26/07/2024,6,10,10,20190,Yes,Low,No,No,No
29091,26/07/2024,6,11,15,92025,No,Low,No,No,No
29092,26/07/2024,6,12,1,8027,No,Low,No,No,Yes
29093,26/07/2024,6,13,12,114528,No,Low,No,No,Yes
29094,26/07/2024,6,14,33,120450,Yes,Medium,No,No,No
29095,26/07/2024,6,15,16,67728,No,Low,No,No,No
29096,26/07/2024,6,16,7,30198,Yes,Low,No,No,No
29097,26/07/2024,6,17,21,166488,Yes,Medium,No,No,No
29098,26/07/2024,6,18,10,65650,No,Low,No,No,No
29099,26/07/2024,6,19,29,339271,No,Medium,No,No,No
29100,26/07/2024,6,20,4,18040,Yes,Low,No,No,No
29101,26/07/2024,7,1,30,329280,No,Medium,No,No,No
29102,26/07/2024,7,2,17,70669,No,Low,No,No,Yes
29103,26/07/2024,7,3,38,358530,No,Medium,No,No,Yes
29104,26/07/2024,7,4,18,17784,No,Low,No,No,Yes
29105,26/07/2024,7,5,17,176171,Yes,Low,No,No,No
29106,26/07/2024,7,6,20,222940,No,Medium,No,No,No
29107,26/07/2024,7,7,19,149321,No,Low,No,No,No
29108,26/07/2024,7,8,38,118370,Yes,Medium,No,No,Yes
29109,26/07/2024,7,9,41,124927,Yes,High,No,No,No
29110,26/07/2024,7,10,18,36342,Yes,Low,No,No,No
29111,26/07/2024,7,11,30,184050,No,Medium,No,No,No
29112,26/07/2024,7,12,16,128432,Yes,Low,No,No,No
29113,26/07/2024,7,13,4,38176,Yes,Low,No,No,No
29114,26/07/2024,7,14,38,138700,No,Medium,No,No,No
29115,26/07/2024,7,15,15,63495,Yes,Low,No,No,No
29116,26/07/2024,7,16,26,112164,Yes,Medium,No,No,No
29117,26/07/2024,7,17,18,142704,No,Low,No,No,No
29118,26/07/2024,7,18,29,190385,Yes,Medium,No,No,Yes
29119,26/07/2024,7,19,32,374368,No,Medium,No,No,No
29120,26/07/2024,7,20,20,90200,No,Medium,No,No,Yes
29121,27/07/2024,1,1,35,384160,Yes,Medium,No,No,No
29122,27/07/2024,1,2,28,116396,Yes,Medium,No,No,No
29123,27/07/2024,1,3,10,94350,No,Low,No,No,No
29124,27/07/2024,1,4,19,18772,Yes,Low,No,No,No
29125,27/07/2024,1,5,12,124356,No,Low,No,No,No
29126,27/07/2024,1,6,29,323263,No,Medium,No,No,No
29127,27/07/2024,1,7,19,149321,No,Low,No,No,No
29128,27/07/2024,1,8,43,133945,Yes,High,No,No,No
29129,27/07/2024,1,9,13,39611,No,Low,No,No,Yes
29130,27/07/2024,1,10,15,30285,Yes,Low,No,No,No
29131,27/07/2024,1,11,27,165645,No,Medium,No,No,No
29132,27/07/2024,1,12,10,80270,No,Low,No,No,No
29133,27/07/2024,1,13,45,429480,Yes,High,No,No,Yes
29134,27/07/2024,1,14,36,131400,No,Medium,No,No,No
29135,27/07/2024,1,15,50,211650,Yes,High,No,No,No
29136,27/07/2024,1,16,42,181188,Yes,High,No,No,No
29137,27/07/2024,1,17,27,214056,No,Medium,No,No,Yes
29138,27/07/2024,1,18,43,282295,No,High,No,No,No
29139,27/07/2024,1,19,4,46796,Yes,Low,No,No,No
29140,27/07/2024,1,20,6,27060,Yes,Low,No,No,Yes
29141,27/07/2024,2,1,75,823200,Yes,High,No,No,No
29142,27/07/2024,2,2,42,174594,Yes,High,No,No,Yes
29143,27/07/2024,2,3,21,198135,No,Medium,No,No,No
29144,27/07/2024,2,4,10,9880,No,Low,No,No,No
29145,27/07/2024,2,5,28,290164,Yes,Medium,No,No,No
29146,27/07/2024,2,6,23,256381,Yes,Medium,No,No,Yes
